# generated by almanac_calendar/_generate/gen_koyomi_tables.py — do not hand-edit
# ephem: 4.2.1
# longitude: apparent geocentric (g_ra/g_dec), equinox of date
# range: 1899-11-01 .. 2102-03-01 (UTC, minute resolution)
# supported: 1900-01-01 .. 2100-12-31
utc,longitude
1944-04-04T21:54,15
1944-04-20T05:18,30
1944-05-05T15:40,45
1944-05-21T04:51,60
1944-06-05T20:11,75
1944-06-21T13:02,90
1944-07-07T06:36,105
1944-07-22T23:56,120
1944-08-07T16:19,135
1944-08-23T06:47,150
1944-09-07T18:56,165
1944-09-23T04:02,180
1944-10-08T10:09,195
1944-10-23T12:56,210
1944-11-07T12:55,225
1944-11-22T10:08,240
1944-12-07T05:28,255
1944-12-21T23:15,270
1945-01-05T16:34,285
1945-01-20T09:54,300
1945-02-04T04:19,315
1945-02-19T00:15,330
1945-03-05T22:38,345
1945-03-20T23:37,0
1945-04-05T03:52,15
1945-04-20T11:07,30
1945-05-05T21:37,45
1945-05-21T10:40,60
1945-06-06T02:06,75
1945-06-21T18:52,90
1945-07-07T12:27,105
1945-07-23T05:46,120
1945-08-07T22:05,135
1945-08-23T12:35,150
1945-09-08T00:38,165
1945-09-23T09:50,180
1945-10-08T15:49,195
1945-10-23T18:44,210
1945-11-07T18:34,225
1945-11-22T15:55,240
1945-12-07T11:08,255
1945-12-22T05:03,270
1946-01-05T22:16,285
1946-01-20T15:45,300
1946-02-04T10:04,315
1946-02-19T06:08,330
1946-03-06T04:25,345
1946-03-21T05:33,0
1946-04-05T09:39,15
1946-04-20T17:02,30
1946-05-06T03:22,45
1946-05-21T16:34,60
1946-06-06T07:49,75
1946-06-22T00:45,90
1946-07-07T18:11,105
1946-07-23T11:37,120
1946-08-08T03:52,135
1946-08-23T18:26,150
1946-09-08T06:28,165
1946-09-23T15:41,180
1946-10-08T21:41,195
1946-10-24T00:35,210
1946-11-08T00:27,225
1946-11-22T21:46,240
1946-12-07T17:00,255
1946-12-22T10:53,270
1947-01-06T04:06,285
1947-01-20T21:31,300
1947-02-04T15:50,315
1947-02-19T11:52,330
1947-03-06T10:08,345
1947-03-21T11:13,0
1947-04-05T15:20,15
1947-04-20T22:39,30
1947-05-06T09:03,45
1947-05-21T22:09,60
1947-06-06T13:31,75
1947-06-22T06:19,90
1947-07-07T23:56,105
1947-07-23T17:14,120
1947-08-08T09:41,135
1947-08-24T00:09,150
1947-09-08T12:21,165
1947-09-23T21:29,180
1947-10-09T03:37,195
1947-10-24T06:26,210
1947-11-08T06:24,225
1947-11-23T03:38,240
1947-12-07T22:56,255
1947-12-22T16:43,270
1948-01-06T10:00,285
1948-01-21T03:18,300
1948-02-04T21:42,315
1948-02-19T17:37,330
1948-03-05T15:58,345
1948-03-20T16:57,0
1948-04-04T21:09,15
1948-04-20T04:25,30
1948-05-05T14:52,45
1948-05-21T03:58,60
1948-06-05T19:21,75
1948-06-21T12:11,90
1948-07-07T05:44,105
1948-07-22T23:08,120
1948-08-07T15:26,135
1948-08-23T06:03,150
1948-09-07T18:05,165
1948-09-23T03:22,180
1948-10-08T09:20,195
1948-10-23T12:18,210
1948-11-07T12:07,225
1948-11-22T09:29,240
1948-12-07T04:38,255
1948-12-21T22:33,270
1949-01-05T15:41,285
1949-01-20T09:08,300
1949-02-04T03:23,315
1949-02-18T23:27,330
1949-03-05T21:39,345
1949-03-20T22:48,0
1949-04-05T02:52,15
1949-04-20T10:17,30
1949-05-05T20:37,45
1949-05-21T09:51,60
1949-06-06T01:07,75
1949-06-21T18:03,90
1949-07-07T11:32,105
1949-07-23T04:57,120
1949-08-07T21:15,135
1949-08-23T11:48,150
1949-09-07T23:54,165
1949-09-23T09:06,180
1949-10-08T15:11,195
1949-10-23T18:03,210
1949-11-07T18:00,225
1949-11-22T15:16,240
1949-12-07T10:33,255
1949-12-22T04:23,270
1950-01-05T21:39,285
1950-01-20T15:00,300
1950-02-04T09:21,315
1950-02-19T05:17,330
1950-03-06T03:35,345
1950-03-21T04:35,0
1950-04-05T08:44,15
1950-04-20T15:59,30
1950-05-06T02:25,45
1950-05-21T15:27,60
1950-06-06T06:51,75
1950-06-21T23:36,90
1950-07-07T17:14,105
1950-07-23T10:30,120
1950-08-08T02:55,135
1950-08-23T17:23,150
1950-09-08T05:34,165
1950-09-23T14:44,180
1950-10-08T20:52,195
1950-10-23T23:45,210
1950-11-07T23:44,225
1950-11-22T21:02,240
1950-12-07T16:22,255
1950-12-22T10:13,270
1951-01-06T03:30,285
1951-01-20T20:52,300
1951-02-04T15:13,315
1951-02-19T11:10,330
1951-03-06T09:27,345
1951-03-21T10:26,0
1951-04-05T14:33,15
1951-04-20T21:48,30
1951-05-06T08:09,45
1951-05-21T21:16,60
1951-06-06T12:33,75
1951-06-22T05:25,90
1951-07-07T22:54,105
1951-07-23T16:21,120
1951-08-08T08:38,135
1951-08-23T23:16,150
1951-09-08T11:18,165
1951-09-23T20:37,180
1951-10-09T02:36,195
1951-10-24T05:36,210
1951-11-08T05:27,225
1951-11-23T02:51,240
1951-12-07T22:02,255
1951-12-22T16:00,270
1952-01-06T09:10,285
1952-01-21T02:38,300
1952-02-04T20:53,315
1952-02-19T16:57,330
1952-03-05T15:07,345
1952-03-20T16:14,0
1952-04-04T20:15,15
1952-04-20T03:37,30
1952-05-05T13:54,45
1952-05-21T03:04,60
1952-06-05T18:21,75
1952-06-21T11:13,90
1952-07-07T04:45,105
1952-07-22T22:08,120
1952-08-07T14:31,135
1952-08-23T05:03,150
1952-09-07T17:14,165
1952-09-23T02:24,180
1952-10-08T08:32,195
1952-10-23T11:22,210
1952-11-07T11:22,225
1952-11-22T08:36,240
1952-12-07T03:55,255
1952-12-21T21:43,270
1953-01-05T15:02,285
1953-01-20T08:21,300
1953-02-04T02:46,315
1953-02-18T22:41,330
1953-03-05T21:02,345
1953-03-20T22:00,0
1953-04-05T02:13,15
1953-04-20T09:25,30
1953-05-05T19:52,45
1953-05-21T08:53,60
1953-06-06T00:16,75
1953-06-21T17:00,90
1953-07-07T10:35,105
1953-07-23T03:52,120
1953-08-07T20:15,135
1953-08-23T10:45,150
1953-09-07T22:53,165
1953-09-23T08:06,180
1953-10-08T14:10,195
1953-10-23T17:06,210
1953-11-07T17:01,225
1953-11-22T14:22,240
1953-12-07T09:37,255
1953-12-22T03:31,270
1954-01-05T20:45,285
1954-01-20T14:11,300
1954-02-04T08:31,315
1954-02-19T04:32,330
1954-03-06T02:49,345
1954-03-21T03:53,0
1954-04-05T07:59,15
1954-04-20T15:20,30
1954-05-06T01:38,45
1954-05-21T14:48,60
1954-06-06T06:01,75
1954-06-21T22:54,90
1954-07-07T16:19,105
1954-07-23T09:45,120
1954-08-08T01:59,135
1954-08-23T16:36,150
1954-09-08T04:38,165
1954-09-23T13:55,180
1954-10-08T19:57,195
1954-10-23T22:56,210
1954-11-07T22:51,225
1954-11-22T20:14,240
1954-12-07T15:28,255
1954-12-22T09:24,270
1955-01-06T02:36,285
1955-01-20T20:02,300
1955-02-04T14:18,315
1955-02-19T10:19,330
1955-03-06T08:31,345
1955-03-21T09:35,0
1955-04-05T13:39,15
1955-04-20T20:58,30
1955-05-06T07:18,45
1955-05-21T20:24,60
1955-06-06T11:44,75
1955-06-22T04:32,90
1955-07-07T22:06,105
1955-07-23T15:25,120
1955-08-08T07:50,135
1955-08-23T22:19,150
1955-09-08T10:32,165
1955-09-23T19:41,180
1955-10-09T01:52,195
1955-10-24T04:43,210
1955-11-08T04:45,225
1955-11-23T02:01,240
1955-12-07T21:23,255
1955-12-22T15:11,270
1956-01-06T08:30,285
1956-01-21T01:48,300
1956-02-04T20:12,315
1956-02-19T16:05,330
1956-03-05T14:24,345
1956-03-20T15:20,0
1956-04-04T19:31,15
1956-04-20T02:44,30
1956-05-05T13:10,45
1956-05-21T02:13,60
1956-06-05T17:36,75
1956-06-21T10:24,90
1956-07-07T03:58,105
1956-07-22T21:20,120
1956-08-07T13:40,135
1956-08-23T04:15,150
1956-09-07T16:19,165
1956-09-23T01:35,180
1956-10-08T07:36,195
1956-10-23T10:34,210
1956-11-07T10:26,225
1956-11-22T07:50,240
1956-12-07T03:02,255
1956-12-21T20:59,270
1957-01-05T14:10,285
1957-01-20T07:39,300
1957-02-04T01:55,315
1957-02-18T21:58,330
1957-03-05T20:10,345
1957-03-20T21:16,0
1957-04-05T01:19,15
1957-04-20T08:41,30
1957-05-05T18:59,45
1957-05-21T08:11,60
1957-06-05T23:25,75
1957-06-21T16:21,90
1957-07-07T09:48,105
1957-07-23T03:15,120
1957-08-07T19:32,135
1957-08-23T10:08,150
1957-09-07T22:12,165
1957-09-23T07:26,180
1957-10-08T13:30,195
1957-10-23T16:24,210
1957-11-07T16:20,225
1957-11-22T13:39,240
1957-12-07T08:56,255
1957-12-22T02:49,270
1958-01-05T20:04,285
1958-01-20T13:28,300
1958-02-04T07:49,315
1958-02-19T03:48,330
1958-03-06T02:05,345
1958-03-21T03:06,0
1958-04-05T07:12,15
1958-04-20T14:27,30
1958-05-06T00:49,45
1958-05-21T13:51,60
1958-06-06T05:12,75
1958-06-21T21:57,90
1958-07-07T15:34,105
1958-07-23T08:51,120
1958-08-08T01:17,135
1958-08-23T15:46,150
1958-09-08T03:59,165
1958-09-23T13:09,180
1958-10-08T19:19,195
1958-10-23T22:11,210
1958-11-07T22:12,225
1958-11-22T19:29,240
1958-12-07T14:50,255
1958-12-22T08:40,270
1959-01-06T01:58,285
1959-01-20T19:19,300
1959-02-04T13:42,315
1959-02-19T09:38,330
1959-03-06T07:57,345
1959-03-21T08:55,0
1959-04-05T13:03,15
1959-04-20T20:17,30
1959-05-06T06:39,45
1959-05-21T19:42,60
1959-06-06T11:00,75
1959-06-22T03:50,90
1959-07-07T21:20,105
1959-07-23T14:46,120
1959-08-08T07:04,135
1959-08-23T21:44,150
1959-09-08T09:48,165
1959-09-23T19:08,180
1959-10-09T01:10,195
1959-10-24T04:11,210
1959-11-08T04:02,225
1959-11-23T01:27,240
1959-12-07T20:37,255
1959-12-22T14:34,270
1960-01-06T07:42,285
1960-01-21T01:10,300
1960-02-04T19:23,315
1960-02-19T15:26,330
1960-03-05T13:36,345
1960-03-20T14:43,0
1960-04-04T18:44,15
1960-04-20T02:06,30
1960-05-05T12:23,45
1960-05-21T01:34,60
1960-06-05T16:49,75
1960-06-21T09:42,90
1960-07-07T03:13,105
1960-07-22T20:38,120
1960-08-07T13:00,135
1960-08-23T03:35,150
1960-09-07T15:46,165
1960-09-23T00:59,180
1960-10-08T07:09,195
1960-10-23T10:02,210
1960-11-07T10:02,225
1960-11-22T07:18,240
1960-12-07T02:38,255
1960-12-21T20:26,270
1961-01-05T13:43,285
1961-01-20T07:01,300
1961-02-04T01:22,315
1961-02-18T21:16,330
1961-03-05T19:35,345
1961-03-20T20:32,0
1961-04-05T00:42,15
1961-04-20T07:55,30
1961-05-05T18:21,45
1961-05-21T07:22,60
1961-06-05T22:46,75
1961-06-21T15:30,90
1961-07-07T09:07,105
1961-07-23T02:24,120
1961-08-07T18:49,135
1961-08-23T09:19,150
1961-09-07T21:29,165
1961-09-23T06:42,180
1961-10-08T12:51,195
1961-10-23T15:47,210
1961-11-07T15:46,225
1961-11-22T13:08,240
1961-12-07T08:26,255
1961-12-22T02:19,270
1962-01-05T19:35,285
1962-01-20T12:58,300
1962-02-04T07:17,315
1962-02-19T03:15,330
1962-03-06T01:29,345
1962-03-21T02:30,0
1962-04-05T06:34,15
1962-04-20T13:51,30
1962-05-06T00:10,45
1962-05-21T13:17,60
1962-06-06T04:31,75
1962-06-21T21:24,90
1962-07-07T14:51,105
1962-07-23T08:18,120
1962-08-08T00:34,135
1962-08-23T15:13,150
1962-09-08T03:15,165
1962-09-23T12:35,180
1962-10-08T18:38,195
1962-10-23T21:40,210
1962-11-07T21:35,225
1962-11-22T19:02,240
1962-12-07T14:17,255
1962-12-22T08:15,270
1963-01-06T01:26,285
1963-01-20T18:54,300
1963-02-04T13:08,315
1963-02-19T09:09,330
1963-03-06T07:17,345
1963-03-21T08:20,0
1963-04-05T12:19,15
1963-04-20T19:36,30
1963-05-06T05:52,45
1963-05-21T18:58,60
1963-06-06T10:15,75
1963-06-22T03:04,90
1963-07-07T20:38,105
1963-07-23T13:59,120
1963-08-08T06:26,135
1963-08-23T20:58,150
1963-09-08T09:12,165
1963-09-23T18:24,180
1963-10-09T00:36,195
1963-10-24T03:29,210
1963-11-08T03:32,225
1963-11-23T00:49,240
1963-12-07T20:13,255
1963-12-22T14:02,270
1964-01-06T07:22,285
1964-01-21T00:41,300
1964-02-04T19:05,315
1964-02-19T14:57,330
1964-03-05T13:16,345
1964-03-20T14:10,0
1964-04-04T18:18,15
1964-04-20T01:27,30
1964-05-05T11:51,45
1964-05-21T00:50,60
1964-06-05T16:12,75
1964-06-21T08:57,90
1964-07-07T02:32,105
1964-07-22T19:53,120
1964-08-07T12:16,135
1964-08-23T02:51,150
1964-09-07T15:00,165
1964-09-23T00:17,180
1964-10-08T06:22,195
1964-10-23T09:21,210
1964-11-07T09:15,225
1964-11-22T06:39,240
1964-12-07T01:53,255
1964-12-21T19:49,270
1965-01-05T13:02,285
1965-01-20T06:29,300
1965-02-04T00:46,315
1965-02-18T20:48,330
1965-03-05T19:01,345
1965-03-20T20:05,0
1965-04-05T00:07,15
1965-04-20T07:26,30
1965-05-05T17:42,45
1965-05-21T06:50,60
1965-06-05T22:02,75
1965-06-21T14:56,90
1965-07-07T08:22,105
1965-07-23T01:48,120
1965-08-07T18:05,135
1965-08-23T08:43,150
1965-09-07T20:48,165
1965-09-23T06:06,180
1965-10-08T12:11,195
1965-10-23T15:10,210
1965-11-07T15:07,225
1965-11-22T12:29,240
1965-12-07T07:45,255
1965-12-22T01:40,270
1966-01-05T18:54,285
1966-01-20T12:20,300
1966-02-04T06:38,315
1966-02-19T02:38,330
1966-03-06T00:51,345
1966-03-21T01:53,0
1966-04-05T05:57,15
1966-04-20T13:12,30
1966-05-05T23:31,45
1966-05-21T12:32,60
1966-06-06T03:50,75
1966-06-21T20:34,90
1966-07-07T14:07,105
1966-07-23T07:23,120
1966-08-07T23:49,135
1966-08-23T14:18,150
1966-09-08T02:32,165
1966-09-23T11:43,180
1966-10-08T17:57,195
1966-10-23T20:51,210
1966-11-07T20:55,225
1966-11-22T18:14,240
1966-12-07T13:38,255
1966-12-22T07:28,270
1967-01-06T00:48,285
1967-01-20T18:07,300
1967-02-04T12:31,315
1967-02-19T08:24,330
1967-03-06T06:42,345
1967-03-21T07:37,0
1967-04-05T11:45,15
1967-04-20T18:55,30
1967-05-06T05:18,45
1967-05-21T18:18,60
1967-06-06T09:36,75
1967-06-22T02:23,90
1967-07-07T19:54,105
1967-07-23T13:16,120
1967-08-08T05:35,135
1967-08-23T20:13,150
1967-09-08T08:18,165
1967-09-23T17:38,180
1967-10-08T23:41,195
1967-10-24T02:44,210
1967-11-08T02:37,225
1967-11-23T00:04,240
1967-12-07T19:17,255
1967-12-22T13:16,270
1968-01-06T06:26,285
1968-01-20T23:54,300
1968-02-04T18:07,315
1968-02-19T14:09,330
1968-03-05T12:18,345
1968-03-20T13:22,0
1968-04-04T17:21,15
1968-04-20T00:41,30
1968-05-05T10:56,45
1968-05-21T00:06,60
1968-06-05T15:19,75
1968-06-21T08:13,90
1968-07-07T01:42,105
1968-07-22T19:08,120
1968-08-07T11:27,135
1968-08-23T02:03,150
1968-09-07T14:12,165
1968-09-22T23:26,180
1968-10-08T05:34,195
1968-10-23T08:30,210
1968-11-07T08:29,225
1968-11-22T05:48,240
1968-12-07T01:08,255
1968-12-21T19:00,270
1969-01-05T12:17,285
1969-01-20T05:38,300
1969-02-03T23:59,315
1969-02-18T19:54,330
1969-03-05T18:11,345
1969-03-20T19:08,0
1969-04-04T23:15,15
1969-04-20T06:27,30
1969-05-05T16:50,45
1969-05-21T05:50,60
1969-06-05T21:12,75
1969-06-21T13:55,90
1969-07-07T07:32,105
1969-07-23T00:48,120
1969-08-07T17:14,135
1969-08-23T07:44,150
1969-09-07T19:55,165
1969-09-23T05:07,180
1969-10-08T11:17,195
1969-10-23T14:11,210
1969-11-07T14:11,225
1969-11-22T11:31,240
1969-12-07T06:51,255
1969-12-22T00:44,270
1970-01-05T18:02,285
1970-01-20T11:24,300
1970-02-04T05:46,315
1970-02-19T01:42,330
1970-03-05T23:58,345
1970-03-21T00:56,0
1970-04-05T05:02,15
1970-04-20T12:15,30
1970-05-05T22:34,45
1970-05-21T11:37,60
1970-06-06T02:52,75
1970-06-21T19:43,90
1970-07-07T13:11,105
1970-07-23T06:37,120
1970-08-07T22:54,135
1970-08-23T13:34,150
1970-09-08T01:38,165
1970-09-23T10:59,180
1970-10-08T17:02,195
1970-10-23T20:04,210
1970-11-07T19:58,225
1970-11-22T17:24,240
1970-12-07T12:37,255
1970-12-22T06:36,270
1971-01-05T23:45,285
1971-01-20T17:13,300
1971-02-04T11:25,315
1971-02-19T07:27,330
1971-03-06T05:35,345
1971-03-21T06:38,0
1971-04-05T10:36,15
1971-04-20T17:54,30
1971-05-06T04:08,45
1971-05-21T17:15,60
1971-06-06T08:29,75
1971-06-22T01:20,90
1971-07-07T18:51,105
1971-07-23T12:15,120
1971-08-08T04:40,135
1971-08-23T19:15,150
1971-09-08T07:30,165
1971-09-23T16:45,180
1971-10-08T22:59,195
1971-10-24T01:53,210
1971-11-08T01:57,225
1971-11-22T23:14,240
1971-12-07T18:36,255
1971-12-22T12:24,270
1972-01-06T05:42,285
1972-01-20T22:59,300
1972-02-04T17:20,315
1972-02-19T13:11,330
1972-03-05T11:28,345
1972-03-20T12:21,0
1972-04-04T16:29,15
1972-04-19T23:38,30
1972-05-05T10:01,45
1972-05-20T23:00,60
1972-06-05T14:22,75
1972-06-21T07:06,90
1972-07-07T00:43,105
1972-07-22T18:03,120
1972-08-07T10:29,135
1972-08-23T01:03,150
1972-09-07T13:15,165
1972-09-22T22:33,180
1972-10-08T04:42,195
1972-10-23T07:41,210
1972-11-07T07:39,225
1972-11-22T05:03,240
1972-12-07T00:19,255
1972-12-21T18:13,270
1973-01-05T11:25,285
1973-01-20T04:48,300
1973-02-03T23:04,315
1973-02-18T19:01,330
1973-03-05T17:13,345
1973-03-20T18:12,0
1973-04-04T22:14,15
1973-04-20T05:30,30
1973-05-05T15:46,45
1973-05-21T04:54,60
1973-06-05T20:07,75
1973-06-21T13:01,90
1973-07-07T06:28,105
1973-07-22T23:56,120
1973-08-07T16:13,135
1973-08-23T06:54,150
1973-09-07T18:59,165
1973-09-23T04:21,180
1973-10-08T10:27,195
1973-10-23T13:30,210
1973-11-07T13:28,225
1973-11-22T10:54,240
1973-12-07T06:10,255
1973-12-22T00:08,270
1974-01-05T17:20,285
1974-01-20T10:46,300
1974-02-04T05:00,315
1974-02-19T00:59,330
1974-03-05T23:07,345
1974-03-21T00:07,0
1974-04-05T04:05,15
1974-04-20T11:19,30
1974-05-05T21:34,45
1974-05-21T10:36,60
1974-06-06T01:52,75
1974-06-21T18:38,90
1974-07-07T12:11,105
1974-07-23T05:30,120
1974-08-07T21:57,135
1974-08-23T12:29,150
1974-09-08T00:45,165
1974-09-23T09:58,180
1974-10-08T16:15,195
1974-10-23T19:11,210
1974-11-07T19:18,225
1974-11-22T16:38,240
1974-12-07T12:05,255
1974-12-22T05:56,270
1975-01-05T23:17,285
1975-01-20T16:36,300
1975-02-04T10:59,315
1975-02-19T06:50,330
1975-03-06T05:06,345
1975-03-21T05:57,0
1975-04-05T10:02,15
1975-04-20T17:07,30
1975-05-06T03:27,45
1975-05-21T16:24,60
1975-06-06T07:42,75
1975-06-22T00:27,90
1975-07-07T18:00,105
1975-07-23T11:22,120
1975-08-08T03:45,135
1975-08-23T18:24,150
1975-09-08T06:33,165
1975-09-23T15:55,180
1975-10-08T22:02,195
1975-10-24T01:06,210
1975-11-08T01:03,225
1975-11-22T22:31,240
1975-12-07T17:46,255
1975-12-22T11:45,270
1976-01-06T04:57,285
1976-01-20T22:25,300
1976-02-04T16:39,315
1976-02-19T12:40,330
1976-03-05T10:48,345
1976-03-20T11:50,0
1976-04-04T15:46,15
1976-04-19T23:03,30
1976-05-05T09:15,45
1976-05-20T22:21,60
1976-06-05T13:31,75
1976-06-21T06:24,90
1976-07-06T23:51,105
1976-07-22T17:19,120
1976-08-07T09:39,135
1976-08-23T00:18,150
1976-09-07T12:28,165
1976-09-22T21:48,180
1976-10-08T03:58,195
1976-10-23T06:58,210
1976-11-07T06:59,225
1976-11-22T04:21,240
1976-12-06T23:41,255
1976-12-21T17:35,270
1977-01-05T10:51,285
1977-01-20T04:14,300
1977-02-03T22:33,315
1977-02-18T18:30,330
1977-03-05T16:44,345
1977-03-20T17:42,0
1977-04-04T21:46,15
1977-04-20T04:57,30
1977-05-05T15:16,45
1977-05-21T04:15,60
1977-06-05T19:32,75
1977-06-21T12:14,90
1977-07-07T05:48,105
1977-07-22T23:04,120
1977-08-07T15:30,135
1977-08-23T06:00,150
1977-09-07T18:16,165
1977-09-23T03:29,180
1977-10-08T09:44,195
1977-10-23T12:41,210
1977-11-07T12:46,225
1977-11-22T10:07,240
1977-12-07T05:31,255
1977-12-21T23:23,270
1978-01-05T16:43,285
1978-01-20T10:04,300
1978-02-04T04:27,315
1978-02-19T00:21,330
1978-03-05T22:38,345
1978-03-20T23:34,0
1978-04-05T03:39,15
1978-04-20T10:50,30
1978-05-05T21:09,45
1978-05-21T10:09,60
1978-06-06T01:23,75
1978-06-21T18:10,90
1978-07-07T11:37,105
1978-07-23T05:00,120
1978-08-07T21:18,135
1978-08-23T11:57,150
1978-09-08T00:02,165
1978-09-23T09:25,180
1978-10-08T15:31,195
1978-10-23T18:37,210
1978-11-07T18:34,225
1978-11-22T16:05,240
1978-12-07T11:20,255
1978-12-22T05:21,270
1979-01-05T22:31,285
1979-01-20T16:00,300
1979-02-04T10:12,315
1979-02-19T06:13,330
1979-03-06T04:20,345
1979-03-21T05:22,0
1979-04-05T09:18,15
1979-04-20T16:35,30
1979-05-06T02:47,45
1979-05-21T15:54,60
1979-06-06T07:05,75
1979-06-21T23:56,90
1979-07-07T17:25,105
1979-07-23T10:49,120
1979-08-08T03:11,135
1979-08-23T17:47,150
1979-09-08T06:00,165
1979-09-23T15:16,180
1979-10-08T21:30,195
1979-10-24T00:28,210
1979-11-08T00:33,225
1979-11-22T21:54,240
1979-12-07T17:18,255
1979-12-22T11:10,270
1980-01-06T04:29,285
1980-01-20T21:48,300
1980-02-04T16:09,315
1980-02-19T12:02,330
1980-03-05T10:16,345
1980-03-20T11:10,0
1980-04-04T15:15,15
1980-04-19T22:23,30
1980-05-05T08:45,45
1980-05-20T21:42,60
1980-06-05T13:04,75
1980-06-21T05:47,90
1980-07-06T23:24,105
1980-07-22T16:42,120
1980-08-07T09:09,135
1980-08-22T23:41,150
1980-09-07T11:54,165
1980-09-22T21:09,180
1980-10-08T03:19,195
1980-10-23T06:17,210
1980-11-07T06:18,225
1980-11-22T03:41,240
1980-12-06T23:01,255
1980-12-21T16:56,270
1981-01-05T10:13,285
1981-01-20T03:36,300
1981-02-03T21:55,315
1981-02-18T17:52,330
1981-03-05T16:05,345
1981-03-20T17:03,0
1981-04-04T21:05,15
1981-04-20T04:19,30
1981-05-05T14:35,45
1981-05-21T03:40,60
1981-06-05T18:53,75
1981-06-21T11:45,90
1981-07-07T05:12,105
1981-07-22T22:40,120
1981-08-07T14:57,135
1981-08-23T05:38,150
1981-09-07T17:43,165
1981-09-23T03:05,180
1981-10-08T09:10,195
1981-10-23T12:13,210
1981-11-07T12:08,225
1981-11-22T09:36,240
1981-12-07T04:51,255
1981-12-21T22:50,270
1982-01-05T16:02,285
1982-01-20T09:31,300
1982-02-04T03:45,315
1982-02-18T23:46,330
1982-03-05T21:55,345
1982-03-20T22:56,0
1982-04-05T02:53,15
1982-04-20T10:08,30
1982-05-05T20:20,45
1982-05-21T09:23,60
1982-06-06T00:36,75
1982-06-21T17:23,90
1982-07-07T10:55,105
1982-07-23T04:16,120
1982-08-07T20:42,135
1982-08-23T11:15,150
1982-09-07T23:32,165
1982-09-23T08:46,180
1982-10-08T15:02,195
1982-10-23T17:58,210
1982-11-07T18:04,225
1982-11-22T15:23,240
1982-12-07T10:48,255
1982-12-22T04:38,270
1983-01-05T21:59,285
1983-01-20T15:17,300
1983-02-04T09:40,315
1983-02-19T05:31,330
1983-03-06T03:47,345
1983-03-21T04:39,0
1983-04-05T08:44,15
1983-04-20T15:50,30
1983-05-06T02:11,45
1983-05-21T15:07,60
1983-06-06T06:26,75
1983-06-21T23:09,90
1983-07-07T16:43,105
1983-07-23T10:04,120
1983-08-08T02:30,135
1983-08-23T17:08,150
1983-09-08T05:20,165
1983-09-23T14:42,180
1983-10-08T20:51,195
1983-10-23T23:54,210
1983-11-07T23:52,225
1983-11-22T21:18,240
1983-12-07T16:34,255
1983-12-22T10:30,270
1984-01-06T03:41,285
1984-01-20T21:05,300
1984-02-04T15:19,315
1984-02-19T11:16,330
1984-03-05T09:25,345
